171,2,208.3,253.93,94.01999999999998,44.370000000000005,1,1,1.0
171,4,484.32,208.21,109.44,63.42999999999998,1,1,1.0
171,8,444.9,235.11,135.73000000000002,77.88999999999999,1,1,1.0
171,9,950.3,391.39,9.700000000000045,44.80000000000001,1,1,1.0
176,2,208.3,253.93,94.01999999999998,44.370000000000005,1,1,1.0
176,4,484.32,208.21,109.44,63.42999999999998,1,1,1.0
176,8,388.7,237.85,139.84999999999997,80.65,1,1,1.0
181,2,208.3,253.93,94.01999999999998,44.370000000000005,1,1,1.0
181,4,484.32,208.21,109.44,63.42999999999998,1,1,1.0
181,8,333.89,237.85,139.85000000000002,80.65,1,1,1.0
186,2,208.3,253.93,94.01999999999998,44.370000000000005,1,1,1.0
186,4,484.32,208.21,109.44,63.42999999999998,1,1,1.0
186,8,276.3,240.59,146.74,83.41,1,1,1.0
